GeneID	padj	pvalue	log2FoldChange	stat	baseMean	Symbol	Description
1839	9.29631580500436e-05	1.19284464581886e-05	-1.18621740022233	19.1746912986038	355.199521215487	HBEGF	heparin binding EGF like growth factor
9039	9.53339088609356e-05	1.22384964001643e-05	1.07199328752193	19.1257123251493	461.49220321242	UBA3	ubiquitin like modifier activating enzyme 3
2744	9.57383266989194e-05	1.22962885236155e-05	-1.01720300824468	19.1167207587694	1225.09322573354	GLS	glutaminase
105371709	9.59159158461952e-05	1.23249832954058e-05	-1.52741791191759	19.1122720477457	97.4683896751098	LOC105371709	uncharacterized LOC105371709
80207	9.60619592470955e-05	1.23496443681066e-05	0.93367586138951	19.1084570064733	546.206241285087	OPA3	outer mitochondrial membrane lipid metabolism regulator OPA3
144348	9.6865609809442e-05	1.24589051399479e-05	-0.874208409596403	19.0916460071231	4821.84833222454	ZNF664	zinc finger protein 664
607	9.69016193777049e-05	1.24694830532061e-05	-0.90563026459355	19.0900263436027	1593.02787601713	BCL9	BCL9 transcription coactivator
54539	9.70089685746857e-05	1.2489249881547e-05	0.891088309734249	19.0870033913571	1007.86444392409	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11
57107	9.80458135783805e-05	1.26287532339851e-05	1.19007380909908	19.0658046987434	208.900599593127	PDSS2	decaprenyl diphosphate synthase subunit 2
64759	9.81914183374066e-05	1.26535332909029e-05	1.38257847339425	19.0620637724643	161.404232822923	TNS3	tensin 3
10944	9.82383699632582e-05	1.266561213137e-05	-0.876617911442511	19.0602429541508	4587.5204183289	C11orf58	chromosome 11 open reading frame 58
91833	9.83330185829735e-05	1.26838491078431e-05	-1.00858876145425	19.0574971323176	694.634915855917	WDR20	WD repeat domain 20
567	9.83446297163385e-05	1.26913817067661e-05	-0.95223432856436	19.0563641551481	1721.79865318814	B2M	beta-2-microglobulin
54622	9.88926186716749e-05	1.27681682428328e-05	1.42064594621247	19.0448530804927	125.853951692578	ARL15	ADP ribosylation factor like GTPase 15
54926	9.92536498326814e-05	1.28208721709496e-05	-0.876024070153865	19.0369923946249	2469.64893083363	UBE2R2	ubiquitin conjugating enzyme E2 R2
57343	9.94994342500347e-05	1.28587265912232e-05	-1.12412392191467	19.0313664817447	397.021571705036	ZNF304	zinc finger protein 304
5152	9.96719810731887e-05	1.28871418827448e-05	1.01237199207249	19.0271543270796	339.819215812073	PDE9A	phosphodiesterase 9A
6499	0.000100286246784616	1.29727177357615e-05	0.947033033465403	19.0145250622406	653.104170107905	SKIC2	SKI2 subunit of superkiller complex
93621	0.000101087921601636	1.30826231380615e-05	-0.870754708197865	18.9984274171451	13194.1938748905	MRFAP1	Morf4 family associated protein 1
57212	0.000101587016647822	1.31534490136784e-05	-0.886812138719017	18.9881254805141	1441.37633268165	TP73-AS1	TP73 antisense RNA 1
64395	0.000101680772667071	1.31718281234773e-05	-0.992269454518985	18.985461261167	864.991096868915	GMCL1	germ cell-less 1, spermatogenesis associated
27095	0.000102913130172524	1.3337784175526e-05	0.94837203501916	18.9615721017373	821.30740790628	TRAPPC3	trafficking protein particle complex subunit 3
84343	0.000102998425388242	1.33551591093124e-05	1.1834330784711	18.9590882858618	233.378565178078	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1
399473	0.000103035110129982	1.33662385134256e-05	-1.90947816882118	18.9575061348952	112.244479008856	SPRED3	sprouty related EVH1 domain containing 3
402483	0.000103061054433469	1.33759284564793e-05	-0.879320452913366	18.9561234797769	1088.64339002334	LINC01000	long intergenic non-protein coding RNA 1000
23203	0.000103488396476936	1.34377422033135e-05	0.891704690178687	18.9473269004234	2485.96297216978	PMPCA	peptidase, mitochondrial processing subunit alpha
23066	0.000103642179971173	1.34640706307666e-05	0.977035726533775	18.9435924933264	420.377045906779	CAND2	cullin associated and neddylation dissociated 2 (putative)
91749	0.000103807119892466	1.34982380370726e-05	-0.972340991551705	18.9387571297429	460.821884726219	MFSD4B	major facilitator superfamily domain containing 4B
1783	0.000103807119892466	1.349479268547e-05	-0.896948454025333	18.9392441575379	2463.16870858616	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2
57118	0.000103895582027625	1.35161164640749e-05	1.34950439464011	18.9362318752685	132.018488026986	CAMK1D	calcium/calmodulin dependent protein kinase ID
132	0.000104063424820881	1.35443375089033e-05	1.16525855205164	18.9322525873123	322.217809514285	ADK	adenosine kinase
26258	0.000104696359902494	1.36331416122418e-05	-0.905707548207654	18.9197849381163	1112.56250780988	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
124565	0.000104886067841399	1.36642809295097e-05	0.90521068233403	18.915432440156	1764.20361493939	SLC38A10	solute carrier family 38 member 10
55756	0.000105171609370207	1.3707934358267e-05	1.10982654327529	18.9093475236944	298.810961740397	INTS9	integrator complex subunit 9
92105	0.00010519639353004	1.37176200448782e-05	0.972264241081514	18.9080000595528	433.880960418013	INTS4	integrator complex subunit 4
8036	0.000105219175986182	1.37270476280451e-05	-1.13114350074978	18.9066894198699	1132.91059514702	SHOC2	SHOC2 leucine rich repeat scaffold protein
22995	0.000105256729191282	1.37384059272127e-05	-1.05173995655142	18.9051115686897	790.232814605256	CEP152	centrosomal protein 152
148022	0.000105287431218117	1.37488741796854e-05	-1.38200393329555	18.9036585190762	203.971344133449	TICAM1	TIR domain containing adaptor molecule 1
5435	0.000106394127994588	1.38999201338044e-05	-0.845020943084215	18.8828153238379	2956.45489497405	POLR2F	RNA polymerase II, I and III subunit F
59348	0.000106960981891897	1.39805407112015e-05	-1.42260440190582	18.871783213214	146.835469886341	ZNF350	zinc finger protein 350
5315	0.00010723142379752	1.40224695699874e-05	0.83485642527105	18.866070901942	14802.3309495023	PKM	pyruvate kinase M1/2
203062	0.000107316398384373	1.40401669953046e-05	1.45694295201376	18.8636649834916	161.573402635084	TSNARE1	t-SNARE domain containing 1
1973	0.000107436689240227	1.40624974318485e-05	0.765053671438466	18.8606335617376	10585.5434997054	EIF4A1	eukaryotic translation initiation factor 4A1
51400	0.000107943087556617	1.41354043228903e-05	0.866184849697169	18.8507697910523	1014.86550890736	PPME1	protein phosphatase methylesterase 1
528	0.00010828072493951	1.41862633619204e-05	0.918672311208228	18.8439191410254	910.400734279909	ATP6V1C1	ATPase H+ transporting V1 subunit C1
23321	0.000110697694753724	1.45097125671302e-05	1.3890456164413	18.800919890217	171.800073738096	TRIM2	tripartite motif containing 2
22994	0.000111450461194272	1.46220597713153e-05	0.871620946790401	18.786209425041	959.030846494555	CEP131	centrosomal protein 131
4670	0.000111450461194272	1.46181245749303e-05	0.756534273249341	18.7867227686625	9824.40328715551	HNRNPM	heterogeneous nuclear ribonucleoprotein M
23760	0.000112194449834878	1.47265542585177e-05	-0.825387676256327	18.7726287143579	4277.94642024032	PITPNB	phosphatidylinositol transfer protein beta
54457	0.000112521916326536	1.47764421292824e-05	-2.10190999559647	18.7661790932094	58.5707700289556	TAF7L	TATA-box binding protein associated factor 7 like
64778	0.000113030786558875	1.48571394703676e-05	-0.970748794662318	18.7557925089915	1110.21449062365	FNDC3B	fibronectin type III domain containing 3B
5189	0.000113030786558875	1.48539957231368e-05	1.09624191218464	18.7561960800478	327.367112704468	PEX1	peroxisomal biogenesis factor 1
84248	0.000114845117600907	1.51026685701242e-05	-0.885057832284945	18.7245353457505	1685.08048548456	FYTTD1	forty-two-three domain containing 1
11236	0.000116422839308304	1.53172905913724e-05	-1.00190534545986	18.6976280670743	736.916639525067	RNF139	ring finger protein 139
10838	0.000116724464550048	1.53641369943454e-05	-1.00733843957672	18.6918052707156	1489.71684673226	ZNF275	zinc finger protein 275
6722	0.000117474826358252	1.54701139767311e-05	-0.793621789928317	18.678698341022	3099.98002612194	SRF	serum response factor
55132	0.000117768098280445	1.5515961402069e-05	-0.989203126921176	18.6730559857488	988.059181951792	LARP1B	La ribonucleoprotein 1B
10189	0.000118001864050652	1.55540012261169e-05	-0.822695350014173	18.6683871934392	10083.6433451737	ALYREF	Aly/REF export factor
105369343	0.00011808741922461	1.55725247860633e-05	-5.56426888951666	18.6661178671318	10.4441000387633	MIR194-2HG	MIR194-2 host gene
51128	0.000118181397435049	1.55921701328765e-05	-0.871274711482436	18.6637140710112	1145.65597016936	SAR1B	secretion associated Ras related GTPase 1B
7532	0.000118867199780842	1.56899451846214e-05	-0.862793015000227	18.6517954248288	5887.63791566774	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
644096	0.000119003643020748	1.57152577184984e-05	-1.13816131897765	18.6487220172137	577.18130274997	SDHAF1	succinate dehydrogenase complex assembly factor 1
84892	0.000119127893984939	1.57389761751088e-05	-0.935077242186376	18.6458466689054	1211.03231380992	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
8330	0.000119841723362929	1.58406401646875e-05	-2.65566821012594	18.6335712236098	28.4002851229967	H2AC15	H2A clustered histone 15
10969	0.000120817220509522	1.59769949802417e-05	-0.843876633782105	18.617230687133	5508.60416659742	EBNA1BP2	EBNA1 binding protein 2
9585	0.000121438048327305	1.6066545912719e-05	-1.21491905204175	18.6065750794541	1130.66448689434	KIF20B	kinesin family member 20B
4664	0.000121460488293787	1.60769681670164e-05	-1.1269691374631	18.6053388194624	684.221593334	NAB1	NGFI-A binding protein 1
51626	0.000121886372547249	1.61409896456667e-05	1.5218553245702	18.5977623773635	170.434842249489	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
3376	0.000121886372547249	1.6148298866563e-05	0.756718423138947	18.596899308582	5829.7273481361	IARS1	isoleucyl-tRNA synthetase 1
6206	0.000121924321937907	1.61608085042881e-05	0.870088980126535	18.5954230874989	11821.1672700546	RPS12	ribosomal protein S12
200424	0.000122231025196315	1.62089620427857e-05	-0.837083856252552	18.5897513397523	1396.65410909102	TET3	tet methylcytosine dioxygenase 3
6391	0.000122698713775281	1.62785112409277e-05	0.982687890115192	18.5815893156565	1210.83232937358	SDHC	succinate dehydrogenase complex subunit C
6470	0.000122873298077531	1.63092135334867e-05	0.892811671515898	18.5779973516671	892.535895111706	SHMT1	serine hydroxymethyltransferase 1
64754	0.00012356934766001	1.64091843603498e-05	1.33887057666111	18.5663483158484	183.656764408138	SMYD3	SET and MYND domain containing 3
8556	0.000123708575143668	1.64352641866741e-05	-1.10747971626725	18.5633211043641	422.419973805729	CDC14A	cell division cycle 14A
89839	0.000124852233135	1.65948660389304e-05	-1.2326504243292	18.5448998113543	343.714248549112	ARHGAP11B	Rho GTPase activating protein 11B
100616439	0.000125142728262322	1.66411568571706e-05	-1.98352952351636	18.539590194902	57.5814914472544	MIR4658	microRNA 4658
7145	0.000125504889305572	1.66970176739371e-05	2.39784346233617	18.5332026053905	38.164874608768	TNS1	tensin 1
5635	0.000125516766175628	1.67063000635086e-05	0.894509231433503	18.5321432600876	974.877183540039	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1
103504731	0.000126090337636372	1.67903800117162e-05	1.63906233908757	18.522574547006	81.926383205997	MIR3648-2	microRNA 3648-2
3768	0.000126595148216923	1.68653698317955e-05	1.37180627596755	18.5140808545624	114.888380999287	KCNJ12	potassium inwardly rectifying channel subfamily J member 12
9639	0.000127233822493037	1.69582635281589e-05	1.09606900114742	18.5036117339022	259.116090185438	ARHGEF10	Rho guanine nucleotide exchange factor 10
54584	0.000127446571745919	1.69944403782451e-05	1.10456072239094	18.4995501794582	287.954826655654	GNB1L	G protein subunit beta 1 like
166614	0.000127673880803813	1.70404203944707e-05	1.32703039109773	18.4944005444895	138.707406585628	DCLK2	doublecortin like kinase 2
23191	0.000127673880803813	1.70346993014161e-05	0.822154420020383	18.4950405303328	1187.04630208103	CYFIP1	cytoplasmic FMR1 interacting protein 1
2792	0.000128199522724609	1.71184438787892e-05	-3.4481967204746	18.4856939834107	18.36171789607	GNGT1	G protein subunit gamma transducin 1
1345	0.000128560438044416	1.71745258727721e-05	0.865962878197955	18.4794604384551	1445.27086707353	COX6C	cytochrome c oxidase subunit 6C
58496	0.000128740928121175	1.72065378895384e-05	-1.2792036962975	18.4759114448381	182.159525296446	LY6G5B	lymphocyte antigen 6 family member G5B
3032	0.00012876849366119	1.7218123937637e-05	0.809559575039895	18.4746285987291	1295.45721651915	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
160760	0.000129113189682436	1.72721375495649e-05	-0.996411135141772	18.4686594515796	1029.20124173943	PPTC7	protein phosphatase targeting COQ7
5891	0.000129185402647784	1.72897252807325e-05	-0.984220229285914	18.4667198440052	442.436232330248	MOK	MOK protein kinase
55565	0.000129899991948504	1.7393334709845e-05	-1.04565627674612	18.4553336779844	271.0890002101	ZNF821	zinc finger protein 821
5440	0.000130011339603648	1.7416222039443e-05	-0.901139972013496	18.4528276614308	1227.19901452116	POLR2K	RNA polymerase II, I and III subunit K
9743	0.000130231006557531	1.74536400541021e-05	-0.950473742133457	18.4487377439582	485.34070658336	ARHGAP32	Rho GTPase activating protein 32
4122	0.00013039168517668	1.74831757554643e-05	-0.841648487323547	18.44551560552	836.861290709885	MAN2A2	mannosidase alpha class 2A member 2
3987	0.000131474966843514	1.76364922385813e-05	1.01902602266983	18.4288772210077	731.152539541134	LIMS1	LIM zinc finger domain containing 1
219738	0.000131556810580716	1.7655543982574e-05	-1.10710272048637	18.4268198224557	219.67307673612	FAM241B	family with sequence similarity 241 member B
9649	0.000132074307093902	1.77330991606196e-05	1.2753115331932	18.4184675893066	144.461549394365	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
4835	0.000132327126183513	1.77751644094078e-05	1.20145723115165	18.4139527463245	248.974491421914	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2
64744	0.000132394605091006	1.77923530405808e-05	-0.802303221546306	18.4121109867784	1941.98999114183	SMAP2	small ArfGAP2
132158	0.000133034940928631	1.79028979784296e-05	1.45870784049144	18.40030865137	96.830831743237	GLYCTK	glycerate kinase
5814	0.000133034940928631	1.78954994337646e-05	-0.916836841443387	18.4010962685909	792.416404362316	PURB	purine rich element binding protein B
79834	0.000133034940928631	1.78954566459939e-05	-0.997040043605324	18.401100824544	1191.69042058755	PEAK1	pseudopodium enriched atypical kinase 1
892	0.00013339576100814	1.79596403811892e-05	0.957822005107202	18.394278946803	885.728033734856	CCNC	cyclin C
662	0.000133770528088049	1.80183056672353e-05	-0.922894368116324	18.3880649949265	613.06146750979	BNIP1	BCL2 interacting protein 1
5422	0.000133889900211079	1.80426006911838e-05	0.864532853234483	18.3854975631501	766.58638782416	POLA1	DNA polymerase alpha 1, catalytic subunit
163933	0.000134098480171664	1.80871661399925e-05	1.43959108376318	18.3807970231232	139.039980432091	FAM43B	family with sequence similarity 43 member B
1376	0.000134098480171664	1.8083508349667e-05	0.960750285198456	18.3811823900033	708.060981020937	CPT2	carnitine palmitoyltransferase 2
128866	0.000135587357162279	1.82963057437317e-05	-0.845818101861311	18.3588923076434	2322.03105772007	CHMP4B	charged multivesicular body protein 4B
3799	0.000135754354322904	1.8327171054884e-05	-0.931006421613814	18.3556808742418	6812.4834905086	KIF5B	kinesin family member 5B
9780	0.000136295873239096	1.84086412002486e-05	-0.788178479707047	18.3472302019665	1671.10202993626	PIEZO1	piezo type mechanosensitive ion channel component 1
9555	0.000136694008418029	1.8470803052068e-05	0.876024398337019	18.3408075557345	2943.47201548185	MACROH2A1	macroH2A.1 histone
286077	0.00013675488682128	1.84976001163144e-05	1.15030752953947	18.3380455418042	192.874414854407	FAM83H	family with sequence similarity 83 member H
10055	0.00013675488682128	1.84944974262202e-05	0.811033263003482	18.3383651349391	3667.04279256051	SAE1	SUMO1 activating enzyme subunit 1
6320	0.00013675488682128	1.85042050466938e-05	1.47150226492049	18.3373653790933	137.848370525785	CLEC11A	C-type lectin domain containing 11A
9337	0.000137023035058057	1.85488963756795e-05	-0.956708636260661	18.3327695521615	1263.5785948334	CNOT8	CCR4-NOT transcription complex subunit 8
29780	0.000137276995013743	1.85916990669692e-05	1.28056901402039	18.3283783593702	377.690044321102	PARVB	parvin beta
23177	0.000137595053952751	1.86432179140693e-05	0.929870064640817	18.3231064114023	484.912878258118	CEP68	centrosomal protein 68
8766	0.000138154032631852	1.87274336084782e-05	0.849518726414501	18.3145200135235	843.504924647302	RAB11A	RAB11A, member RAS oncogene family
7763	0.000139516589787883	1.89206960868447e-05	-1.01114727595888	18.2949612561829	3997.80255971888	ZFAND5	zinc finger AN1-type containing 5
10985	0.000139650671822065	1.89474493985387e-05	0.855116047831526	18.292269564376	3334.49496932234	GCN1	GCN1 activator of EIF2AK4
63925	0.000139917967000946	1.89923013626713e-05	-0.852597880071983	18.287765493645	1505.90650886904	ZNF335	zinc finger protein 335
1386	0.00013996786786279	1.90076639408661e-05	-1.01429681686009	18.2862252274147	991.09666468601	ATF2	activating transcription factor 2
4211	0.000141381027162742	1.92169228746608e-05	1.50020801356066	18.2653683757019	204.846843605188	MEIS1	Meis homeobox 1
220729	0.000141381027162742	1.92136227075293e-05	-1.22856648687075	18.2656955294488	279.054636442131	SDHAP4	SDHA pseudogene 4
25786	0.000141630710735629	1.92595517298818e-05	-1.45147961912297	18.2611475373819	114.313332572262	DGCR11	DiGeorge syndrome critical region gene 11
9240	0.00014192219038916	1.93078974038271e-05	-0.818385075771427	18.2563719985414	2555.46801801851	PNMA1	PNMA family member 1
5087	0.000142127969293356	1.93446143773112e-05	0.960554691316036	18.2527531504181	1078.49203759091	PBX1	PBX homeobox 1
2710	0.00014281967964243	1.94475251059494e-05	1.44105670425376	18.2426468583195	98.7755312187661	GK	glycerol kinase
22868	0.000144103353806493	1.96311638101629e-05	1.38346168837359	18.2247454704184	307.168462760498	FASTKD2	FAST kinase domains 2
440275	0.000144681554823249	1.97188103376556e-05	0.909271928124238	18.2162607712637	644.099809557055	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4
5578	0.000145087095492941	1.97829851611018e-05	0.838546142660251	18.2100722625025	896.941668687305	PRKCA	protein kinase C alpha
6595	0.000145701007714201	1.98756345206595e-05	0.972942421006739	18.2011733796266	444.364793190017	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
131601	0.000145862058586452	1.99065548782689e-05	-0.866610929035627	18.1982127807603	808.687905325174	TPRA1	transmembrane protein adipocyte associated 1
84258	0.000146279725914145	1.99725325330739e-05	1.46565956136466	18.1919108902713	107.475679464424	SYT3	synaptotagmin 3
10980	0.000146904571986865	2.00668616373811e-05	0.912903600845279	18.1829372266081	1594.24048745894	COPS6	COP9 signalosome subunit 6
8317	0.000147615084429413	2.01820328981795e-05	1.01174614615463	18.1720381005205	802.212650159526	CDC7	cell division cycle 7
79616	0.000147615084429413	2.01776984312054e-05	2.56720357160983	18.1724471560272	29.5077472765323	CCNJL	cyclin J like
60528	0.000151078306491659	2.06647978135683e-05	0.818552588442895	18.1270219417406	2677.26608879134	ELAC2	elaC ribonuclease Z 2
100287227	0.000151169090965307	2.06864919521744e-05	-1.61593334719619	18.125023923465	86.2474200253094	TIPARP-AS1	TIPARP antisense RNA 1
585	0.000151194040418769	2.06991841049505e-05	1.1163070452605	18.1238559589639	275.413678777616	BBS4	Bardet-Biedl syndrome 4
64769	0.000151218702068937	2.07171661670394e-05	-0.860846182262205	18.1222024346091	1835.55502864534	MEAF6	MYST/Esa1 associated factor 6
51406	0.000151218702068937	2.07211193986215e-05	-0.853137683117399	18.121839112093	2611.97020979113	NOL7	nucleolar protein 7
4247	0.000151324247484297	2.07448679970495e-05	-0.914670590075577	18.1196579571932	1584.95470929585	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
25816	0.000152634515973986	2.09338575847975e-05	1.86763887192321	18.1023893774384	71.8499728263022	TNFAIP8	TNF alpha induced protein 8
5990	0.000154131275668777	2.11485967351119e-05	1.1411033813734	18.0829570557293	191.837698786894	RFX2	regulatory factor X2
170688	0.000154533715462633	2.12132990605002e-05	-1.14124347552404	18.0771408173763	270.505747925876	NUDT4P2	nudix hydrolase 4 pseudogene 2
9262	0.000154602745583325	2.12322621879898e-05	-1.09100748501344	18.075439555863	1023.21252022101	STK17B	serine/threonine kinase 17b
5588	0.000154982795985239	2.13034771113731e-05	1.43588119216609	18.0690641695658	137.660855256406	PRKCQ	protein kinase C theta
27291	0.000154982795985239	2.13006755253744e-05	-0.929024055177255	18.0693145715955	730.821988587097	R3HCC1L	R3H domain and coiled-coil containing 1 like
865	0.000155536860608997	2.13891816780046e-05	-0.945691877287468	18.0614199533114	1561.36501546493	CBFB	core-binding factor subunit beta
10308	0.000156885080029312	2.15890187243901e-05	-1.06182318847091	18.0437148267187	718.007945116712	ZNF267	zinc finger protein 267
64098	0.000156885080029312	2.15938410963271e-05	1.67266222073361	18.0432896124991	71.815553485481	PARVG	parvin gamma
55690	0.000156961195466887	2.1613949596692e-05	0.938365021580584	18.041517566636	576.903530992947	PACS1	phosphofurin acidic cluster sorting protein 1
23107	0.000157137814385365	2.16479131869873e-05	0.937606875156415	18.0385283097891	1531.95186691364	MRPS27	mitochondrial ribosomal protein S27
10455	0.000157560063585849	2.17157525045297e-05	0.908402075738274	18.0325716083602	570.678484237569	ECI2	enoyl-CoA delta isomerase 2
5721	0.000157595568362621	2.17303167716501e-05	1.02677848451899	18.031295215699	463.140073002196	PSME2	proteasome activator subunit 2
10781	0.000157803323074965	2.17686469239397e-05	-0.940720798688466	18.0279401161389	445.145134630537	ZNF266	zinc finger protein 266
1964	0.00015780784110648	2.17789540162294e-05	-0.968165218165565	18.0270389324299	6864.3326445031	EIF1AX	eukaryotic translation initiation factor 1A X-linked
102465978	0.000158376056182525	2.18670917041409e-05	-1.28413284877718	18.0193502106125	128.890806185199	MIR6850	microRNA 6850
5073	0.000158542259249337	2.18997683830545e-05	0.961046573688906	18.0165075580443	628.397427668319	PARN	poly(A)-specific ribonuclease
91754	0.000158753923987169	2.19387479638626e-05	0.916104847003412	18.0131221635364	1171.14529114118	NEK9	NIMA related kinase 9
57493	0.000158828616417479	2.19588164450528e-05	-0.933953024800718	18.0113815625494	1163.34830684745	HEG1	heart development protein with EGF like domains 1
55274	0.000159299324718994	2.20396853354614e-05	-0.840961346886384	18.0043837142046	2274.08911462008	PHF10	PHD finger protein 10
102724219	0.000159299324718994	2.20434448478971e-05	-1.70876603854305	18.0040590191854	72.5408307783958	LOC102724219	uncharacterized LOC102724219
2842	0.000160459117452237	2.22137806193083e-05	-1.34157014852859	17.9894058241941	144.082184136856	GPR19	G protein-coupled receptor 19
23033	0.000160768532375855	2.22664811961405e-05	-0.891015196786389	17.9848950978647	711.105972568307	DOP1A	DOP1 leucine zipper like protein A
8665	0.000162347848175363	2.24951792574846e-05	0.771595142842214	17.965443939783	3052.09045057666	EIF3F	eukaryotic translation initiation factor 3 subunit F
55034	0.000162553496645156	2.25336492956191e-05	1.17236128529745	17.962191529875	199.746713369603	MOCOS	molybdenum cofactor sulfurase
284370	0.000162569528427539	2.25458477077956e-05	-1.21063057356399	17.9611613924779	200.887681218804	ZNF615	zinc finger protein 615
594837	0.00016458908455486	2.28360284842009e-05	-1.57456299555422	17.9368197787254	74.9132328079917	SNORD101	small nucleolar RNA, C/D box 101
100534595	0.000164703651128467	2.28620311028836e-05	-0.802550665505445	17.934653759225	2636.15723102167	HNRNPUL2-BSCL2	HNRNPUL2-BSCL2 readthrough (NMD candidate)
4898	0.000164767103824791	2.28809496781726e-05	0.758504019876346	17.9330793959031	2837.27638747443	NRDC	nardilysin convertase
9693	0.000165329729648488	2.29692260630938e-05	-1.03231235255539	17.9257504714453	1058.2913803028	RAPGEF2	Rap guanine nucleotide exchange factor 2
28978	0.000165396316605652	2.29886264796147e-05	1.44447330871699	17.9241435941729	161.225028510093	TMEM14A	transmembrane protein 14A
84159	0.000165568982796172	2.30227856539105e-05	0.980755159376114	17.9213176027061	700.042605965094	ARID5B	AT-rich interaction domain 5B
253943	0.000165892608023449	2.30881464774903e-05	-1.00354383786289	17.9159220190126	2918.1812066586	YTHDF3	YTH N6-methyladenosine RNA binding protein 3
101867536	0.000165892608023449	2.30829963624386e-05	-1.55003119162812	17.9163466074409	94.2558410985663	PRNCR1	prostate cancer associated non-coding RNA 1
80821	0.000166401438306155	2.31691742462363e-05	-0.925259808429985	17.9092543832734	750.039674290231	DDHD1	DDHD domain containing 1
9669	0.000166759505056691	2.32292634068906e-05	-0.906191562180684	17.90432486166	6356.04287554428	EIF5B	eukaryotic translation initiation factor 5B
8514	0.000167028235152986	2.32840737078023e-05	1.36744047447033	17.8998395610877	135.257562175489	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
22920	0.000167028235152986	2.32903253612241e-05	1.14641339561873	17.8993286426229	324.871407513657	KIFAP3	kinesin associated protein 3
5338	0.000167028235152986	2.3297445907139e-05	1.00126628366637	17.8987468814517	474.458385868019	PLD2	phospholipase D2
3265	0.000167032035041545	2.33082258029255e-05	-0.876608612550397	17.897866484806	1759.74315723333	HRAS	HRas proto-oncogene, GTPase
1745	0.000167692475731118	2.34106763799886e-05	0.998084968247432	17.88951968369	391.973397717705	DLX1	distal-less homeobox 1
25898	0.000168293501622174	2.35049097749182e-05	-0.975420229143286	17.8818746886377	700.380900710507	RCHY1	ring finger and CHY zinc finger domain containing 1
5223	0.000169685039924556	2.37096732884275e-05	0.821837615993	17.8653681891033	7837.87815397837	PGAM1	phosphoglycerate mutase 1
9819	0.000170042365302216	2.37700360921974e-05	-1.03522261769875	17.8605295207537	2808.46997332921	TSC22D2	TSC22 domain family member 2
6728	0.000170086799409253	2.37866848216549e-05	-0.969479413864237	17.8591971345345	1385.66154273292	SRP19	signal recognition particle 19
57530	0.000170461186410761	2.38495032533465e-05	1.12210846888715	17.8541782429807	399.027383572913	CGN	cingulin
57109	0.000170941837287235	2.39272417066877e-05	-0.802704635388315	17.8479856704457	2065.46096973278	REXO4	REX4 homolog, 3'-5' exonuclease
55833	0.000171361008536314	2.39964298895354e-05	-0.837127507501732	17.8424911831768	2230.96639213498	UBAP2	ubiquitin associated protein 2
4008	0.00017249000770746	2.41651133772785e-05	-1.14677039852432	17.8291618402436	275.378894933627	LMO7	LIM domain 7
219	0.000172645555548262	2.41974993171471e-05	0.874270499827207	17.8266134087702	1391.38696708863	ALDH1B1	aldehyde dehydrogenase 1 family member B1
55616	0.000173154539064689	2.42794625529463e-05	1.26669883824089	17.8201790486208	335.810794047714	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
790	0.000174137899290484	2.44280337369935e-05	1.06109833204566	17.8085712052424	3350.40047929183	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
201475	0.00017417267068091	2.44435995242539e-05	-0.958047833791311	17.8073591604424	629.219246497179	RAB12	RAB12, member RAS oncogene family
55605	0.000174632167589789	2.45188021260087e-05	-0.897940917945803	17.8015143414842	749.430752447023	KIF21A	kinesin family member 21A
2122	0.000175767420475956	2.46889804534526e-05	1.24276228169856	17.7883541449894	265.445677750271	MECOM	MDS1 and EVI1 complex locus
3993	0.000176080900045381	2.47438181826167e-05	1.09319066381214	17.7841328556024	320.974587344625	LLGL2	LLGL scribble cell polarity complex component 2
30850	0.000176468909167267	2.48091722448582e-05	-0.91242804366703	17.7791143016243	1776.234234129	CDR2L	cerebellar degeneration related protein 2 like
65117	0.000176860288538723	2.48750479461679e-05	-0.990503968202182	17.7740691160109	4456.44539505057	RSRC2	arginine and serine rich coiled-coil 2
3267	0.000177227272204336	2.49375389767147e-05	-0.882343215283077	17.7692955430928	1345.18217572091	AGFG1	ArfGAP with FG repeats 1
28969	0.000177402786782273	2.4979818180603e-05	0.91437650299149	17.7660727258183	708.596143019154	BZW2	basic leucine zipper and W2 domains 2
